date,order_id,customer_id,channel,store,product,quantity,revenue
2026-02-19,RG-19100172435212-94363609451,CP-4EA0F483,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-19,RG-8100172850450-94363609451,CP-4B81B764,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-19,W-1100172435463-94774455655,CP-582943E4,쿠팡,쿠팡_롤라루,롤라루 스파클링 캐리어,1,149000
2026-02-20,2026022010416251,NS-264063F7,네이버,똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30gX4봉 무첨가 아기과자 백미 떡뻥,1,12900
2026-02-20,2026022024604891,NS-2578F942,네이버,똑똑연구소,똑똑연구소 김똑똑 저염 조미 도시락김 맛있는 구운 모양김,1,9900
2026-02-20,2026022024604901,NS-2578F942,네이버,똑똑연구소,똑똑연구소 김똑똑 저염 조미 도시락김 맛있는 구운 모양김,1,9900
2026-02-20,2026022024604911,NS-2578F942,네이버,똑똑연구소,똑똑연구소 김똑똑 저염 조미 도시락김 맛있는 구운 모양김,1,9900
2026-02-20,2026022028722811,NS-79A93DF4,네이버,똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30gX4봉 무첨가 아기과자 백미 떡뻥,1,12900
2026-02-20,20260220-0000032-D-20260220-0000032-00,CF-0D896CBD,자사몰,자사몰_똑똑연구소,유기농 쌀과자 똑똑떡뻥 4봉,1,12900
2026-02-20,20260220-0000010-D-20260220-0000010-00,CF-D0C81A22,자사몰,자사몰_똑똑연구소,김똑똑 어린이 모양김 세트,1,9900
2026-02-20,20260220-0000010-D-20260220-0000010-00,CF-D0C81A22,자사몰,자사몰_똑똑연구소,김똑똑 어린이 모양김 세트,1,9900
2026-02-20,20260220-0000010-D-20260220-0000010-00,CF-D0C81A22,자사몰,자사몰_똑똑연구소,김똑똑 어린이 모양김 세트,1,9900
2026-02-20,20260220-0000154-D-20260220-0000154-00,CF-EE84F899,자사몰,자사몰_롤라루,롤라루 플렉스 트래블 백팩,1,55900
2026-02-20,20260220-0000143-D-20260220-0000143-00,CF-2AFEF2DE,자사몰,자사몰_롤라루,롤라루 오프너 기내용 캐리어 20인치 확장형 (롤라루 네임택 증정!),1,89800
2026-02-20,20260220-0000139-D-20260220-0000139-00,CF-5481BA63,자사몰,자사몰_롤라루,롤라루 오프너 기내용 캐리어 20인치 확장형 (롤라루 네임택 증정!),1,89800
2026-02-20,20260220-0000122-D-20260220-0000122-00,CF-543E8AA4,자사몰,자사몰_롤라루,롤라루 스파클링 기내용 캐리어 20인치 수화물용 24인치 26인치 (롤라루 네임택 증정!),1,129000
2026-02-20,20260220-0000113-D-20260220-0000113-00,CF-B03DD83E,자사몰,자사몰_롤라루,롤라루 플렉스 트래블 백팩,1,55900
2026-02-20,20260220-0000100-D-20260220-0000100-00,CF-19C6298E,자사몰,자사몰_롤라루,롤라루 오프너 기내용 캐리어 20인치 확장형 (롤라루 네임택 증정!),1,89800
2026-02-20,20260220-0000091-D-20260220-0000091-00,CF-52EDF9D5,자사몰,자사몰_롤라루,롤라루 스파클링 기내용 캐리어 20인치 수화물용 24인치 26인치 (롤라루 네임택 증정!),1,129000
2026-02-20,20260220-0000068-D-20260220-0000068-00,CF-5D14C2B3,자사몰,자사몰_롤라루,롤라루 플렉스 트래블 백팩,1,55900
2026-02-20,20260220-0000031-D-20260220-0000031-00,CF-5D14C2B3,자사몰,자사몰_롤라루,롤라루 플렉스 트래블 백팩,1,55900
2026-02-20,W-28100172339748-94781357398,CP-389CE874,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김,1,19740
2026-02-20,RG-21100172799386-94363609451,CP-EE365149,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-20,RG-28100172241914-94363609451,CP-FA86FF5E,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-20,RG-22100171701433-94363609451,CP-F43D32BF,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-20,W-32100172400902-94774455655,CP-F34FB6AE,쿠팡,쿠팡_롤라루,롤라루 스파클링 캐리어,1,149000
2026-02-21,2026022156147241,NS-151B16BC,네이버,똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30gX4봉 무첨가 아기과자 백미 떡뻥,1,12900
2026-02-21,2026022141119681,NS-5EAFE1AC,네이버,롤라루,롤라루 51cm(20인치) 기내용 캐리어 확장형 여행가방 오프너,1,89800
2026-02-21,2026022141119691,NS-5EAFE1AC,네이버,롤라루,라벤더퍼플 8개,1,3000
2026-02-21,20260221-0000163-D-20260221-0000163-00,CF-3AD25152,자사몰,자사몰_롤라루,롤라루 스파클링 기내용 캐리어 20인치 수화물용 24인치 26인치 (롤라루 네임택 증정!),1,129000
2026-02-21,20260221-0000157-D-20260221-0000157-00,CF-A0FDBAB2,자사몰,자사몰_롤라루,롤라루 인딥 캐리어 20인치 기내용 24인치 수화물용 확장형 전면오픈 (롤라루 네임택 증정!),1,99000
2026-02-21,20260221-0000142-D-20260221-0000142-00,CF-BF382367,자사몰,자사몰_롤라루,롤라루 플렉스 트래블 백팩,1,55900
2026-02-21,20260221-0000031-D-20260221-0000031-00,CF-8E29FFF2,자사몰,자사몰_롤라루,롤라루 플라이더 어린이 타는 캐리어 20인치 기내용 (롤라루 네임택 증정!),1,99000
2026-02-21,20260221-0000015-D-20260221-0000015-00,CF-EB3740D3,자사몰,자사몰_롤라루,롤라루 오프너 기내용 캐리어 20인치 확장형 (롤라루 네임택 증정!),1,89800
2026-02-21,20260221-0000015-D-20260221-0000015-00,CF-B1662FD4,자사몰,자사몰_루티니스트,스마트폰 거치 만년다이어리,1,12900
2026-02-21,W-22100171950483-94781357398,CP-99DCDD0E,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김,1,19740
2026-02-21,RG-23100172725210-94797955875,CP-5B595EB5,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11350
2026-02-21,RG-3100173056761-94725499035,CP-E3C5DF1D,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,1,12900
2026-02-21,RG-5100172390695-94363609451,CP-F9F7EA94,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-21,RG-29100172790739-94363609451,CP-5632FC47,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-21,RG-7100173155698-94363609451,CP-279FB25B,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-21,RG-17100172684508-94363609451,CP-6DF5539D,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-21,RG-3100173163079-94725499035,CP-1A67B092,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,1,12900
2026-02-21,RG-22100172011884-94725499035,CP-060BB84C,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,1,12900
2026-02-21,RG-8100173209728-94725499035,CP-DDEAB870,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,1,12900
2026-02-21,RG-13100172563762-94363609451,CP-D45759E8,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-21,RG-10100172668988-94363609451,CP-66CAF342,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-21,RG-17100172717299-94363609451,CP-0FD5FD9F,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-21,RG-19100172820232-94363609451,CP-F064FA57,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-21,RG-7100173200321-94363609451,CP-01DF89E6,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,2026022282060261,NS-93DE04D5,네이버,똑똑연구소,"김똑똑 맛있는 아기김 구운 조미 어린이 저염 김 유아 1개입, 60개",1,19740
2026-02-22,20260222-0000087-D-20260222-0000087-00,CF-DC7FBEEC,자사몰,자사몰_롤라루,롤라루 플렉스 트래블 백팩,1,55900
2026-02-22,20260222-0000066-D-20260222-0000066-00,CF-04048F07,자사몰,자사몰_롤라루,롤라루 스파클링 기내용 캐리어 20인치 수화물용 24인치 26인치 (롤라루 네임택 증정!),1,129000
2026-02-22,20260222-0000041-D-20260222-0000041-00,CF-1C796984,자사몰,자사몰_롤라루,롤라루 스파클링 기내용 캐리어 20인치 수화물용 24인치 26인치 (롤라루 네임택 증정!),1,129000
2026-02-22,20260222-0000023-D-20260222-0000023-00,CF-15EFCDBB,자사몰,자사몰_롤라루,롤라루 오프너 기내용 수화물용 캐리어 20인치 22인치 24인치 26인치 컵홀더형 (롤라루 네임택 증정!),1,79800
2026-02-22,20260222-0000015-D-20260222-0000015-00,CF-15EFCDBB,자사몰,자사몰_롤라루,롤라루 오프너 기내용 수화물용 캐리어 20인치 22인치 24인치 26인치 컵홀더형 (롤라루 네임택 증정!),1,79800
2026-02-22,20260222-0000017-D-20260222-0000017-00,CF-7BC0CDF8,자사몰,자사몰_루티니스트,스마트폰 거치 만년다이어리,1,12900
2026-02-22,W-7100173262575-94781357398,CP-60DF2F51,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김,1,19740
2026-02-22,RG-29100172881367-94363609451,CP-E529C3A7,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-16100173329133-94363609451,CP-4A08771F,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-24100172973259-94363609451,CP-2C6F812E,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-7100173256201-94363609451,CP-42BA92CE,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-7100173258450-94725499035,CP-D9C189F1,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,1,12900
2026-02-22,RG-1100173086384-94363609451,CP-8B4041A5,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-13100172662436-94363609451,CP-5852DCCB,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-23100172949660-94363609451,CP-CFD1E6F0,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-27100172403227-94363609451,CP-76D858D5,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-27100172405916-94363609451,CP-86DB2D17,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-20100173028599-94363609451,CP-B75DE097,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-4100173343808-94363609451,CP-4C981A93,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-7100173340323-94363609451,CP-E3957EB1,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-13100172731144-94363609451,CP-A1E1503B,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-21100173314461-94363609451,CP-71835334,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-25100173366082-94363609451,CP-5709571F,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-23100173033074-94363609451,CP-F05600E3,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-8100173401597-94363609451,CP-26CF1C12,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-4100173380680-94363609451,CP-DE6D14B3,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-32100172924598-94363609451,CP-6204E551,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-14100173219726-94363609451,CP-175B8292,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-28100172778461-94363609451,CP-3E8AF325,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,RG-8100173443149-94363609451,CP-79B7C133,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-22,W-1100173231850-94772336606,CP-38797E9C,쿠팡,쿠팡_롤라루,롤라루 어린이 타는 캐리어 미니 키즈 라이딩 기내용 기내반입 여행용 플라이더 캐리어,1,99000
2026-02-23,2026022332523501,NS-548AA2B6,네이버,똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30gX4봉 무첨가 아기과자 백미 떡뻥,1,12900
2026-02-23,2026022336786491,NS-D5E01BAB,네이버,똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30gX4봉 무첨가 아기과자 백미 떡뻥,1,12900
2026-02-23,20260218-0000015-D-20260218-0000015-00,CF-C67418AF,자사몰,자사몰_똑똑연구소,유기농 쌀과자 똑똑떡뻥 4봉,1,12900
2026-02-23,20260223-0000053-D-20260223-0000053-00,CF-556711DC,자사몰,자사몰_롤라루,롤라루 스파클링 기내용 캐리어 20인치 수화물용 24인치 26인치 (롤라루 네임택 증정!),1,129000
2026-02-23,20260223-0000041-D-20260223-0000041-00,CF-946FFE52,자사몰,자사몰_롤라루,롤라루 큐보이드 수화물 캐리어 28인치 32인치 36인치 (롤라루 네임택 증정!),1,149000
2026-02-23,20260223-0000033-D-20260223-0000033-00,CF-585D4A2C,자사몰,자사몰_롤라루,롤라루 플렉스 트래블 백팩,1,55900
2026-02-23,20260223-0000028-D-20260223-0000028-00,CF-E8B85B04,자사몰,자사몰_롤라루,롤라루 롤링프레스 백팩,1,169000
2026-02-23,20260223-0000011-D-20260223-0000011-00,CF-15ED2FDA,자사몰,자사몰_롤라루,롤라루 스파클링 기내용 캐리어 20인치 수화물용 24인치 26인치 (롤라루 네임택 증정!),1,129000
2026-02-23,20260223-0000011-D-20260223-0000011-01,CF-15ED2FDA,자사몰,자사몰_롤라루,롤라루 큐보이드 수화물 캐리어 28인치 32인치 36인치 (롤라루 네임택 증정!),1,149000
2026-02-23,W-23100173142795-94781357398,CP-167C1446,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김,1,19740
2026-02-23,W-11100173019196-94781357398,CP-7700CC55,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김,1,19740
2026-02-23,W-17100173043901-94781357398,CP-159889FE,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김,1,19740
2026-02-23,W-24100173276136-94781357398,CP-8825F886,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김,1,19740
2026-02-23,RG-20100173138552-94363609451,CP-26362AE7,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-11100172978880-94363609451,CP-EA5C4B26,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-28100172851508-94363609451,CP-93683D83,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,2,23400
2026-02-23,RG-30100173353647-94363609451,CP-064A4F77,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-22100172317084-94363609451,CP-2C36B78F,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-8100173521836-94363609451,CP-93702D25,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-5100172792060-94363609451,CP-CD29CC2C,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-17100173024968-94363609451,CP-0112166F,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-3100173507226-94363609451,CP-959D6911,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-15100173309443-94363609451,CP-288B457A,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-28100172925898-94363609451,CP-54765FAC,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-20100173258341-94363609451,CP-0FE27EBB,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-5100172841785-94363609451,CP-7C9AE7B6,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-22100172399677-94725499035,CP-A7055E7C,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,1,12900
2026-02-23,RG-13100172949073-94725499035,CP-25D08DB3,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,1,12900
2026-02-23,RG-18100172974776-94363609451,CP-4F908CA7,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-12100172918530-94363609451,CP-0C4D2C11,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-9100172936557-94363609451,CP-29A8AE34,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-9100172939024-94363609451,CP-CB3B58D4,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-18100173015215-94363609451,CP-4C9FEF37,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-23100173288953-94363609451,CP-5138D50C,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-8100173663059-94363609451,CP-31881721,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-23,RG-26100173079430-94363609451,CP-0687FCDD,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-24,2026022413204671,NS-36D1455F,네이버,똑똑연구소,똑똑연구소 김똑똑 저염 조미 도시락김 맛있는 구운 모양김,1,9900
2026-02-24,2026022460795451,NS-3C9F8F4C,네이버,똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30gX4봉 무첨가 아기과자 백미 떡뻥,1,12900
2026-02-24,2026022468532751,NS-FE0EF1D6,네이버,똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30gX4봉 무첨가 아기과자 백미 떡뻥,4,51600
2026-02-24,2026022472303521,NS-E6C3E8A9,네이버,똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30gX4봉 무첨가 아기과자 백미 떡뻥,1,12900
2026-02-24,2026022483400891,NS-FB454A78,네이버,똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30gX4봉 무첨가 아기과자 백미 떡뻥,1,12900
2026-02-24,2026022491648551,NS-9A812BE2,네이버,똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30gX4봉 무첨가 아기과자 백미 떡뻥,1,12900
2026-02-24,20260224-0000162-D-20260224-0000162-00,CF-C6BE1348,자사몰,자사몰_롤라루,롤라루 오프너 기내용 캐리어 20인치 확장형 (롤라루 네임택 증정!),1,89800
2026-02-24,20260224-0000150-D-20260224-0000150-00,CF-1F193430,자사몰,자사몰_롤라루,롤라루 스파클링 기내용 캐리어 20인치 수화물용 24인치 26인치 (롤라루 네임택 증정!),1,129000
2026-02-24,20260224-0000148-D-20260224-0000148-00,CF-56682C06,자사몰,자사몰_롤라루,롤라루 플라이더 어린이 타는 캐리어 20인치 기내용 (롤라루 네임택 증정!),1,99000
2026-02-24,20260224-0000107-D-20260224-0000107-00,CF-E7C0642F,자사몰,자사몰_롤라루,롤라루 인딥 캐리어 20인치 기내용 24인치 수화물용 확장형 전면오픈 (롤라루 네임택 증정!),1,99000
2026-02-24,20260224-0000044-D-20260224-0000044-00,CF-8BF67505,자사몰,자사몰_롤라루,롤라루 스파클링 기내용 캐리어 20인치 수화물용 24인치 26인치 (롤라루 네임택 증정!),1,129000
2026-02-24,20260224-0000037-D-20260224-0000037-00,CF-3DAF247D,자사몰,자사몰_롤라루,롤라루 오프너 기내용 캐리어 20인치 확장형 (롤라루 네임택 증정!),1,89800
2026-02-24,20260224-0000025-D-20260224-0000025-00,CF-7B812C02,자사몰,자사몰_롤라루,롤라루 스파클링 기내용 캐리어 20인치 수화물용 24인치 26인치 (롤라루 네임택 증정!),1,129000
2026-02-24,20260224-0000018-D-20260224-0000018-00,CF-D4F76C44,자사몰,자사몰_롤라루,롤라루 플렉스 트래블 백팩,1,55900
2026-02-24,RG-9100173011355-94725499035,CP-429493C1,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,1,12900
2026-02-24,RG-26100173128376-94363609451,CP-6F3CD66A,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-24,RG-28100173069409-94363609451,CP-98595B83,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-24,RG-31100173438662-94725499035,CP-B7BBD756,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,1,12900
2026-02-24,RG-18100173100834-94363609451,CP-EFFE5F57,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-24,RG-20100173422050-94363609451,CP-0754E4B2,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-24,RG-28100173096926-94725499035,CP-31390165,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,1,12900
2026-02-24,RG-20100173446828-94363609451,CP-AFB678D3,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-24,RG-31100173502765-94363609451,CP-46EFB210,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-24,RG-28100173150114-94363609451,CP-ACD8B4B5,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-24,RG-9100173121361-94363609451,CP-6D634E25,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-24,RG-28100173164778-94363609451,CP-0EA4425D,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-24,RG-29100173459618-94363609451,CP-54348175,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,1,11700
2026-02-25,2026022542638521,NS-C2B50D67,네이버,똑똑연구소,똑똑연구소 김똑똑 저염 조미 도시락김 맛있는 구운 모양김,1,9900
2026-02-25,2026022550344911,NS-B3213719,네이버,똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30gX4봉 무첨가 아기과자 백미 떡뻥,1,12900
2026-02-25,2026022552790521,NS-F7C5B3C3,네이버,똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30gX4봉 무첨가 아기과자 백미 떡뻥,2,25800
2026-02-25,2026022526774561,NS-72BE1DB8,네이버,롤라루,롤라루 51cm(20인치) 기내용 캐리어 확장형 여행가방 오프너,1,89800
2026-02-25,2026022526774571,NS-72BE1DB8,네이버,롤라루,베이비핑크 8개,1,3000
2026-02-25,2026022526774581,NS-72BE1DB8,네이버,롤라루,라이트그레이 8개,1,3000
2026-02-25,2026022554019161,NS-DF59C0E4,네이버,롤라루,여행용 백팩 캐리어 기내반입 크로스백 남자 노트북 방수 기내용 가방 보부상 백패킹 46cm,1,55900
2026-02-25,20260225-0000081-D-20260225-0000081-00,CF-7FC1D1A2,자사몰,자사몰_롤라루,롤라루 큐보이드 수화물 캐리어 28인치 32인치 36인치 (롤라루 네임택 증정!),1,149000
2026-02-25,20260225-0000078-D-20260225-0000078-00,CF-8AF876A6,자사몰,자사몰_롤라루,롤라루 플렉스 트래블 백팩,1,55900
2026-02-25,20260225-0000056-D-20260225-0000056-00,CF-BD727BC7,자사몰,자사몰_롤라루,롤라루 플렉스 트래블 백팩,1,55900
2026-02-25,20260225-0000023-D-20260225-0000023-00,CF-54C0FC4B,자사몰,자사몰_롤라루,롤라루 인딥 캐리어 20인치 기내용 24인치 수화물용 확장형 전면오픈 (롤라루 네임택 증정!),1,99000
